order_id,customer_id,product_name,category,order_date,unit_price,quantity,total_amount
1115,CUST_050,T-Shirt,Clothing,2023-08-18,21.26,1,21.26
1116,CUST_053,MacBook Pro,Electronics,2023-07-07,1362.37,1,1362.37
1117,CUST_090,iPhone 14,Electronics,2023-09-17,1038.08,3,3114.24
1118,CUST_073,AirPods,Electronics,2023-07-08,162.3,1,162.3
1119,CUST_036,Yoga Mat,Sports,2023-09-01,26.06,2,52.12
1120,CUST_029,AirPods,Electronics,2023-01-16,206.62,3,619.86
1121,CUST_031,Jeans,Clothing,2023-09-17,60.56,1,60.56
1122,CUST_046,Yoga Mat,Sports,2023-02-08,24.95,2,49.9
1123,CUST_075,T-Shirt,Clothing,2023-03-07,23.06,2,46.12
1124,CUST_071,iPhone 14,Electronics,2023-09-10,1150.04,3,3450.12
1125,CUST_087,Blender,Home & Kitchen,2023-03-31,52.06,2,104.12
1126,CUST_024,AirPods,Electronics,2023-03-27,174.42,1,174.42
1127,CUST_030,Face Cream,Beauty,2023-09-06,17.18,1,17.18
1128,CUST_012,Coffee Maker,Home & Kitchen,2023-04-28,103.45,1,103.45
1129,CUST_076,iPhone 14,Electronics,2023-09-04,852.86,3,2558.58
1130,CUST_015,T-Shirt,Clothing,2023-09-15,23.8,3,71.4
1131,CUST_054,AirPods,Electronics,2023-10-01,208.96,3,626.88
1132,CUST_038,iPhone 14,Electronics,2023-07-05,878.75,3,2636.25
1133,CUST_011,MacBook Pro,Electronics,2023-03-09,1301.83,1,1301.83
1134,CUST_088,MacBook Pro,Electronics,2023-01-22,1368.35,3,4105.05
1135,CUST_025,Jeans,Clothing,2023-07-04,53.93,3,161.79
1136,CUST_095,AirPods,Electronics,2023-06-16,178.43,3,535.29
1137,CUST_058,Jeans,Clothing,2023-05-30,66.89,3,200.67
1138,CUST_053,Coffee Maker,Home & Kitchen,2023-11-26,74.88,2,149.76
1139,CUST_029,AirPods,Electronics,2023-05-03,197.43,3,592.29
1140,CUST_029,Blender,Home & Kitchen,2023-02-04,57.08,3,171.24
1141,CUST_093,AirPods,Electronics,2023-05-27,157.97,3,473.91
1142,CUST_047,Jeans,Clothing,2023-06-28,49.7,3,149.1
1143,CUST_087,AirPods,Electronics,2023-01-16,184.16,1,184.16
1144,CUST_077,Coffee Maker,Home & Kitchen,2023-11-23,101.59,2,203.18
1145,CUST_022,Jeans,Clothing,2023-04-23,55.92,1,55.92
1146,CUST_080,Python Programming Book,Books,2023-04-20,33.23,1,33.23
1147,CUST_012,iPhone 14,Electronics,2023-12-11,1102.69,2,2205.38
1148,CUST_078,Blender,Home & Kitchen,2023-10-06,54.56,3,163.68
1149,CUST_025,MacBook Pro,Electronics,2023-01-18,1042.17,3,3126.51
1150,CUST_057,AirPods,Electronics,2023-04-02,199.14,3,597.42
1151,CUST_009,T-Shirt,Clothing,2023-08-20,20.21,1,20.21
1152,CUST_098,Face Cream,Beauty,2023-11-19,21.82,2,43.64
1153,CUST_048,Jeans,Clothing,2023-04-04,49.22,1,49.22
1154,CUST_082,MacBook Pro,Electronics,2023-12-04,1324.39,2,2648.78
1155,CUST_047,MacBook Pro,Electronics,2023-11-15,1221.96,3,3665.88
1156,CUST_075,AirPods,Electronics,2023-05-27,161.32,3,483.96
1157,CUST_014,Python Programming Book,Books,2023-02-14,42.08,1,42.08
1158,CUST_043,Coffee Maker,Home & Kitchen,2023-08-02,79.0,2,158.0
1159,CUST_076,iPhone 14,Electronics,2023-08-08,1008.74,3,3026.22
1160,CUST_052,iPhone 14,Electronics,2023-09-10,1076.81,1,1076.81
1161,CUST_098,AirPods,Electronics,2023-05-07,172.99,2,345.98
1162,CUST_087,Blender,Home & Kitchen,2023-11-06,47.91,3,143.73
1163,CUST_046,Coffee Maker,Home & Kitchen,2023-11-24,92.57,3,277.71
1164,CUST_026,Jeans,Clothing,2023-08-20,57.81,1,57.81
1165,CUST_006,AirPods,Electronics,2023-05-31,178.82,3,536.46
1166,CUST_023,MacBook Pro,Electronics,2023-12-18,1166.77,3,3500.31
1167,CUST_021,Coffee Maker,Home & Kitchen,2023-11-09,83.33,3,249.99
1168,CUST_044,AirPods,Electronics,2023-03-29,145.81,3,437.43
1169,CUST_042,MacBook Pro,Electronics,2023-05-15,1175.8,3,3527.4
1170,CUST_009,Yoga Mat,Sports,2023-09-02,26.34,3,79.02
1171,CUST_040,iPhone 14,Electronics,2023-04-22,926.91,3,2780.73
1172,CUST_092,Yoga Mat,Sports,2023-01-28,27.45,2,54.9
1173,CUST_041,Yoga Mat,Sports,2023-05-14,32.8,1,32.8
1174,CUST_045,MacBook Pro,Electronics,2023-03-16,1130.68,3,3392.04
1175,CUST_099,Python Programming Book,Books,2023-08-13,42.0,3,126.0
1176,CUST_088,AirPods,Electronics,2023-08-25,190.22,2,380.44
1177,CUST_025,MacBook Pro,Electronics,2023-05-06,1204.35,1,1204.35
1178,CUST_093,Yoga Mat,Sports,2023-07-30,34.94,2,69.88
1179,CUST_001,AirPods,Electronics,2023-02-11,163.34,1,163.34
1180,CUST_055,Yoga Mat,Sports,2023-02-03,31.12,1,31.12
1181,CUST_021,Blender,Home & Kitchen,2023-05-02,41.62,1,41.62
1182,CUST_039,Face Cream,Beauty,2023-10-14,20.13,2,40.26
1183,CUST_018,T-Shirt,Clothing,2023-03-29,28.11,1,28.11
1184,CUST_015,Python Programming Book,Books,2023-01-04,36.93,1,36.93
1185,CUST_026,AirPods,Electronics,2023-07-28,207.79,1,207.79
1186,CUST_005,MacBook Pro,Electronics,2023-10-03,1393.1,3,4179.3
1187,CUST_013,Face Cream,Beauty,2023-09-17,21.75,1,21.75
1188,CUST_095,Python Programming Book,Books,2023-04-15,32.78,3,98.34
1189,CUST_009,AirPods,Electronics,2023-04-27,153.94,1,153.94
1190,CUST_013,Python Programming Book,Books,2023-06-13,42.79,1,42.79
1191,CUST_074,T-Shirt,Clothing,2023-03-14,23.12,3,69.36
1192,CUST_056,Coffee Maker,Home & Kitchen,2023-03-01,107.14,3,321.42
1193,CUST_085,Face Cream,Beauty,2023-05-31,23.08,3,69.24
1194,CUST_095,MacBook Pro,Electronics,2023-03-30,1107.96,3,3323.88
1195,CUST_002,Face Cream,Beauty,2023-06-02,21.05,3,63.15
1196,CUST_070,Face Cream,Beauty,2023-07-14,19.41,3,58.23
1197,CUST_084,Jeans,Clothing,2023-07-11,57.55,3,172.65
1198,CUST_060,Python Programming Book,Books,2023-11-14,37.91,1,37.91
1199,CUST_089,Coffee Maker,Home & Kitchen,2023-02-04,78.57,2,157.14
1200,CUST_100,AirPods,Electronics,2023-01-07,148.49,1,148.49
1201,CUST_051,MacBook Pro,Electronics,2023-03-13,1495.24,3,4485.72
1202,CUST_063,Coffee Maker,Home & Kitchen,2023-06-22,100.25,3,300.75
1203,CUST_036,Python Programming Book,Books,2023-01-06,47.11,2,94.22
1204,CUST_029,Yoga Mat,Sports,2023-05-06,30.0,3,90.0
1205,CUST_024,Face Cream,Beauty,2023-11-27,16.95,3,50.85
1206,CUST_098,AirPods,Electronics,2023-10-11,206.01,3,618.03
1207,CUST_078,Jeans,Clothing,2023-03-31,63.88,2,127.76
1208,CUST_094,Python Programming Book,Books,2023-11-11,47.12,3,141.36
1209,CUST_096,Coffee Maker,Home & Kitchen,2023-08-02,107.5,1,107.5
1210,CUST_029,Python Programming Book,Books,2023-07-10,36.03,2,72.06
1211,CUST_003,Python Programming Book,Books,2023-09-03,43.47,3,130.41
1212,CUST_091,Coffee Maker,Home & Kitchen,2023-08-18,78.05,3,234.15
1213,CUST_075,Jeans,Clothing,2023-10-25,52.53,1,52.53
1214,CUST_100,Yoga Mat,Sports,2023-06-14,31.24,3,93.72
1215,CUST_099,AirPods,Electronics,2023-02-17,151.58,3,454.74
1216,CUST_014,iPhone 14,Electronics,2023-09-10,1044.79,3,3134.37
1217,CUST_078,Blender,Home & Kitchen,2023-12-01,53.57,3,160.71
1218,CUST_036,Python Programming Book,Books,2023-09-04,35.97,3,107.91
1219,CUST_047,MacBook Pro,Electronics,2023-12-27,1112.4,1,1112.4
1220,CUST_094,iPhone 14,Electronics,2023-08-29,947.65,2,1895.3
1221,CUST_078,MacBook Pro,Electronics,2023-12-15,1269.14,2,2538.28
1222,CUST_093,Yoga Mat,Sports,2023-07-11,24.75,2,49.5
1223,CUST_091,MacBook Pro,Electronics,2023-11-06,1274.65,1,1274.65
1224,CUST_089,T-Shirt,Clothing,2023-02-25,24.1,1,24.1
1225,CUST_022,Jeans,Clothing,2023-10-18,63.56,2,127.12
1226,CUST_043,Face Cream,Beauty,2023-09-30,22.01,3,66.03
1227,CUST_085,Blender,Home & Kitchen,2023-12-16,59.9,1,59.9
1228,CUST_069,T-Shirt,Clothing,2023-03-10,20.54,3,61.62
1229,CUST_073,Face Cream,Beauty,2023-07-16,16.83,1,16.83
1230,CUST_100,Blender,Home & Kitchen,2023-12-08,56.43,2,112.86
1231,CUST_029,iPhone 14,Electronics,2023-09-08,1089.1,2,2178.2
1232,CUST_097,Python Programming Book,Books,2023-01-01,37.57,1,37.57
1233,CUST_043,iPhone 14,Electronics,2023-02-28,844.23,2,1688.46
1234,CUST_100,Blender,Home & Kitchen,2023-07-07,44.65,2,89.3
1235,CUST_087,Python Programming Book,Books,2023-12-28,38.26,1,38.26
1236,CUST_018,iPhone 14,Electronics,2023-07-01,1074.59,1,1074.59
1237,CUST_061,MacBook Pro,Electronics,2023-03-20,1389.21,3,4167.63
1238,CUST_030,MacBook Pro,Electronics,2023-09-07,1059.59,2,2119.18
1239,CUST_071,MacBook Pro,Electronics,2023-09-05,1332.45,2,2664.9
1240,CUST_070,T-Shirt,Clothing,2023-07-12,23.98,2,47.96
1241,CUST_029,Yoga Mat,Sports,2023-11-30,27.9,3,83.7
1242,CUST_042,AirPods,Electronics,2023-07-03,168.28,2,336.56
1243,CUST_088,iPhone 14,Electronics,2023-11-24,896.46,2,1792.92
1244,CUST_024,Blender,Home & Kitchen,2023-03-24,41.22,3,123.66
1245,CUST_060,Blender,Home & Kitchen,2023-04-09,58.09,3,174.27
1246,CUST_029,MacBook Pro,Electronics,2023-02-11,1535.76,1,1535.76
1247,CUST_018,Face Cream,Beauty,2023-09-04,18.51,1,18.51
1248,CUST_087,Python Programming Book,Books,2023-07-26,43.48,2,86.96
1249,CUST_019,MacBook Pro,Electronics,2023-02-26,1435.65,3,4306.95
1250,CUST_001,Jeans,Clothing,2023-11-04,50.84,1,50.84
1251,CUST_065,iPhone 14,Electronics,2023-06-28,1095.14,3,3285.42
1252,CUST_016,Blender,Home & Kitchen,2023-03-02,50.23,2,100.46
1253,CUST_065,Face Cream,Beauty,2023-04-10,16.11,3,48.33
1254,CUST_059,Coffee Maker,Home & Kitchen,2023-01-23,82.22,1,82.22
1255,CUST_079,T-Shirt,Clothing,2023-06-11,25.44,2,50.88
1256,CUST_071,AirPods,Electronics,2023-04-06,156.06,2,312.12
1257,CUST_081,Blender,Home & Kitchen,2023-05-20,54.78,2,109.56
1258,CUST_084,Blender,Home & Kitchen,2023-05-09,50.93,3,152.79
1259,CUST_070,MacBook Pro,Electronics,2023-07-30,1255.02,2,2510.04
1260,CUST_023,Face Cream,Beauty,2023-01-23,23.63,1,23.63
1261,CUST_044,Face Cream,Beauty,2023-01-27,16.34,1,16.34
1262,CUST_055,Yoga Mat,Sports,2023-07-11,25.69,1,25.69
1263,CUST_055,Coffee Maker,Home & Kitchen,2023-04-07,85.73,2,171.46
1264,CUST_078,AirPods,Electronics,2023-06-03,189.25,3,567.75
1265,CUST_029,iPhone 14,Electronics,2023-02-03,1012.43,1,1012.43
1266,CUST_071,Face Cream,Beauty,2023-01-03,22.45,3,67.35
1267,CUST_007,iPhone 14,Electronics,2023-04-15,925.47,1,925.47
1268,CUST_096,Coffee Maker,Home & Kitchen,2023-01-06,77.34,2,154.68
1269,CUST_098,T-Shirt,Clothing,2023-06-07,23.81,1,23.81
1270,CUST_081,Face Cream,Beauty,2023-04-07,17.89,3,53.67
1271,CUST_042,Python Programming Book,Books,2023-11-03,40.41,1,40.41
1272,CUST_062,iPhone 14,Electronics,2023-06-04,988.51,2,1977.02
1273,CUST_058,T-Shirt,Clothing,2023-05-10,28.83,2,57.66
1274,CUST_015,Coffee Maker,Home & Kitchen,2023-03-30,74.59,2,149.18
1275,CUST_090,Face Cream,Beauty,2023-07-22,20.87,1,20.87
1276,CUST_043,Blender,Home & Kitchen,2023-04-27,41.6,1,41.6
1277,CUST_040,iPhone 14,Electronics,2023-04-30,892.63,1,892.63
1278,CUST_057,Yoga Mat,Sports,2023-05-10,33.74,2,67.48
1279,CUST_068,iPhone 14,Electronics,2023-12-03,1028.15,1,1028.15
1280,CUST_094,Face Cream,Beauty,2023-06-17,17.91,3,53.73
1281,CUST_018,Python Programming Book,Books,2023-07-02,40.54,2,81.08
1282,CUST_018,T-Shirt,Clothing,2023-02-11,25.98,1,25.98
1283,CUST_017,iPhone 14,Electronics,2023-03-14,935.52,1,935.52
1284,CUST_082,Yoga Mat,Sports,2023-02-16,27.08,1,27.08
1285,CUST_015,AirPods,Electronics,2023-09-04,210.17,2,420.34
1286,CUST_089,Face Cream,Beauty,2023-06-03,23.68,2,47.36
1287,CUST_082,AirPods,Electronics,2023-06-30,210.03,2,420.06
1288,CUST_019,iPhone 14,Electronics,2023-09-30,924.87,1,924.87
1289,CUST_003,iPhone 14,Electronics,2023-12-29,1133.16,3,3399.48
1290,CUST_072,T-Shirt,Clothing,2023-11-04,26.0,1,26.0
1291,CUST_046,T-Shirt,Clothing,2023-10-29,27.44,1,27.44
1292,CUST_001,Yoga Mat,Sports,2023-02-18,24.74,2,49.48
1293,CUST_016,Coffee Maker,Home & Kitchen,2023-07-19,94.84,2,189.68
1294,CUST_080,Yoga Mat,Sports,2023-03-12,30.54,2,61.08
1295,CUST_090,Coffee Maker,Home & Kitchen,2023-11-30,98.94,1,98.94
1296,CUST_045,AirPods,Electronics,2023-07-31,172.49,1,172.49
1297,CUST_002,iPhone 14,Electronics,2023-04-18,1010.01,2,2020.02
1298,CUST_013,Python Programming Book,Books,2023-03-19,39.14,2,78.28
1299,CUST_026,T-Shirt,Clothing,2023-05-29,20.21,2,40.42
1300,CUST_087,Coffee Maker,Home & Kitchen,2023-03-20,102.2,1,102.2
1301,CUST_002,T-Shirt,Clothing,2023-03-25,29.38,3,88.14
1302,CUST_055,Python Programming Book,Books,2023-09-25,45.68,2,91.36
1303,CUST_078,AirPods,Electronics,2023-09-29,211.43,2,422.86
1304,CUST_006,T-Shirt,Clothing,2023-07-11,21.07,2,42.14
1305,CUST_052,Blender,Home & Kitchen,2023-05-03,46.51,2,93.02
1306,CUST_071,AirPods,Electronics,2023-02-17,158.89,2,317.78
1307,CUST_053,Jeans,Clothing,2023-04-17,68.33,3,204.99
1308,CUST_011,AirPods,Electronics,2023-05-23,197.26,2,394.52
1309,CUST_053,Yoga Mat,Sports,2023-10-20,25.68,3,77.04
1310,CUST_070,Face Cream,Beauty,2023-01-17,21.97,1,21.97
1311,CUST_011,Face Cream,Beauty,2023-11-24,19.47,1,19.47
1312,CUST_014,Face Cream,Beauty,2023-01-14,20.21,2,40.42
1313,CUST_034,Face Cream,Beauty,2023-06-18,16.8,2,33.6
1314,CUST_067,AirPods,Electronics,2023-08-11,184.63,1,184.63
1315,CUST_004,Face Cream,Beauty,2023-12-20,20.93,1,20.93
1316,CUST_004,Jeans,Clothing,2023-12-04,70.13,3,210.39
1317,CUST_081,MacBook Pro,Electronics,2023-11-26,1139.84,2,2279.68
1318,CUST_051,Yoga Mat,Sports,2023-09-24,26.98,3,80.94
1319,CUST_002,Face Cream,Beauty,2023-01-08,17.08,3,51.24
1320,CUST_100,Jeans,Clothing,2023-01-10,57.24,1,57.24
1321,CUST_014,Blender,Home & Kitchen,2023-08-28,45.53,2,91.06
1322,CUST_021,MacBook Pro,Electronics,2023-08-24,1525.08,2,3050.16
1323,CUST_088,Coffee Maker,Home & Kitchen,2023-12-09,83.79,1,83.79
1324,CUST_038,Blender,Home & Kitchen,2023-10-21,49.49,1,49.49
1325,CUST_044,Coffee Maker,Home & Kitchen,2023-11-26,72.42,2,144.84
1326,CUST_017,MacBook Pro,Electronics,2023-02-20,1292.2,2,2584.4
1327,CUST_010,Python Programming Book,Books,2023-04-30,40.28,1,40.28
1328,CUST_085,Coffee Maker,Home & Kitchen,2023-02-26,87.44,1,87.44
1329,CUST_056,Yoga Mat,Sports,2023-08-08,26.33,2,52.66
1330,CUST_052,Face Cream,Beauty,2023-02-01,19.72,2,39.44
1331,CUST_023,Yoga Mat,Sports,2023-08-14,28.59,2,57.18
1332,CUST_031,Coffee Maker,Home & Kitchen,2023-03-05,102.37,1,102.37
1333,CUST_018,iPhone 14,Electronics,2023-06-24,815.96,1,815.96
1334,CUST_035,MacBook Pro,Electronics,2023-09-03,1222.09,2,2444.18
1335,CUST_072,Jeans,Clothing,2023-01-30,57.69,2,115.38
1336,CUST_049,MacBook Pro,Electronics,2023-05-19,1333.6,2,2667.2
1337,CUST_033,Python Programming Book,Books,2023-01-13,36.55,1,36.55
1338,CUST_019,Jeans,Clothing,2023-07-29,59.56,2,119.12
1339,CUST_023,Blender,Home & Kitchen,2023-09-08,41.9,1,41.9
1340,CUST_034,Yoga Mat,Sports,2023-11-05,34.94,2,69.88
1341,CUST_005,AirPods,Electronics,2023-07-01,159.85,1,159.85
1342,CUST_058,MacBook Pro,Electronics,2023-09-07,1426.58,3,4279.74
1343,CUST_082,Jeans,Clothing,2023-03-18,64.67,2,129.34
1344,CUST_007,Face Cream,Beauty,2023-10-09,20.64,3,61.92
1345,CUST_060,Jeans,Clothing,2023-11-25,63.56,1,63.56
1346,CUST_074,Yoga Mat,Sports,2023-11-04,27.79,1,27.79
1347,CUST_015,Python Programming Book,Books,2023-12-28,42.71,3,128.13
1348,CUST_028,T-Shirt,Clothing,2023-12-21,23.72,1,23.72
1349,CUST_004,Face Cream,Beauty,2023-01-11,16.31,1,16.31
1350,CUST_093,iPhone 14,Electronics,2023-12-07,1138.9,3,3416.7
1351,CUST_077,T-Shirt,Clothing,2023-05-31,20.2,3,60.6
1352,CUST_025,Face Cream,Beauty,2023-10-27,18.41,1,18.41
1353,CUST_097,Yoga Mat,Sports,2023-08-08,34.95,1,34.95
1354,CUST_054,Python Programming Book,Books,2023-10-11,34.13,3,102.39
1355,CUST_098,Coffee Maker,Home & Kitchen,2023-11-29,89.56,2,179.12
1356,CUST_058,Face Cream,Beauty,2023-03-19,18.2,2,36.4
1357,CUST_033,Python Programming Book,Books,2023-03-12,44.23,1,44.23
1358,CUST_051,Yoga Mat,Sports,2023-03-15,32.85,3,98.55
1359,CUST_005,AirPods,Electronics,2023-08-09,164.35,2,328.7
1360,CUST_012,MacBook Pro,Electronics,2023-01-04,1250.67,1,1250.67
1361,CUST_098,AirPods,Electronics,2023-04-11,206.59,1,206.59
1362,CUST_018,Yoga Mat,Sports,2023-03-04,27.28,3,81.84
1363,CUST_078,Yoga Mat,Sports,2023-09-17,29.33,3,87.99
1364,CUST_079,Face Cream,Beauty,2023-01-28,18.3,1,18.3
1365,CUST_001,Face Cream,Beauty,2023-06-16,19.19,1,19.19
1366,CUST_091,AirPods,Electronics,2023-12-10,207.66,2,415.32
1367,CUST_039,iPhone 14,Electronics,2023-03-31,1065.89,2,2131.78
1368,CUST_022,iPhone 14,Electronics,2023-05-12,964.28,3,2892.84
1369,CUST_071,MacBook Pro,Electronics,2023-08-03,1399.68,1,1399.68
1370,CUST_095,Python Programming Book,Books,2023-08-27,40.22,3,120.66
1371,CUST_055,iPhone 14,Electronics,2023-08-04,1032.82,2,2065.64
1372,CUST_077,T-Shirt,Clothing,2023-01-27,23.85,2,47.7
1373,CUST_036,Blender,Home & Kitchen,2023-07-14,41.66,1,41.66
1374,CUST_049,Coffee Maker,Home & Kitchen,2023-03-17,87.01,1,87.01
1375,CUST_095,Face Cream,Beauty,2023-02-13,17.26,3,51.78
1376,CUST_084,Coffee Maker,Home & Kitchen,2023-07-26,86.45,1,86.45
1377,CUST_017,AirPods,Electronics,2023-02-06,188.27,2,376.54
1378,CUST_078,T-Shirt,Clothing,2023-03-03,24.71,3,74.13
1379,CUST_007,Jeans,Clothing,2023-09-06,70.55,3,211.65
1380,CUST_069,Face Cream,Beauty,2023-02-24,18.62,2,37.24
1381,CUST_069,Blender,Home & Kitchen,2023-01-10,59.66,3,178.98
1382,CUST_051,iPhone 14,Electronics,2023-07-12,1054.35,3,3163.05
1383,CUST_030,iPhone 14,Electronics,2023-08-01,818.82,1,818.82
1384,CUST_058,T-Shirt,Clothing,2023-07-04,29.35,1,29.35
1385,CUST_043,AirPods,Electronics,2023-03-04,144.75,2,289.5
1386,CUST_078,iPhone 14,Electronics,2023-04-07,900.34,2,1800.68
1387,CUST_095,Yoga Mat,Sports,2023-09-19,33.41,1,33.41
1388,CUST_091,Python Programming Book,Books,2023-01-21,40.13,2,80.26
1389,CUST_020,Yoga Mat,Sports,2023-07-01,25.71,1,25.71
1390,CUST_018,Yoga Mat,Sports,2023-07-17,33.87,1,33.87
1391,CUST_097,AirPods,Electronics,2023-07-12,185.64,2,371.28
1392,CUST_040,Yoga Mat,Sports,2023-11-19,28.28,3,84.84
1393,CUST_055,MacBook Pro,Electronics,2023-06-21,1285.55,1,1285.55
1394,CUST_087,AirPods,Electronics,2023-07-17,185.09,1,185.09
1395,CUST_087,iPhone 14,Electronics,2023-07-20,1124.26,1,1124.26
1396,CUST_083,Face Cream,Beauty,2023-04-28,23.53,2,47.06
1397,CUST_073,MacBook Pro,Electronics,2023-01-17,1397.93,3,4193.79
1398,CUST_019,Jeans,Clothing,2023-01-17,68.8,3,206.4
1399,CUST_071,Coffee Maker,Home & Kitchen,2023-03-22,74.0,1,74.0
1400,CUST_025,T-Shirt,Clothing,2023-07-16,22.26,1,22.26
1401,CUST_051,Jeans,Clothing,2023-06-01,50.17,2,100.34
1402,CUST_083,MacBook Pro,Electronics,2023-09-25,1482.95,1,1482.95
1403,CUST_075,Coffee Maker,Home & Kitchen,2023-04-09,104.23,1,104.23
1404,CUST_032,Yoga Mat,Sports,2023-09-09,24.38,3,73.14
1405,CUST_060,AirPods,Electronics,2023-08-02,202.31,1,202.31
1406,CUST_065,iPhone 14,Electronics,2023-08-01,1001.79,1,1001.79
1407,CUST_047,Coffee Maker,Home & Kitchen,2023-11-11,88.03,2,176.06
1408,CUST_046,MacBook Pro,Electronics,2023-01-27,1112.51,3,3337.53
1409,CUST_093,Python Programming Book,Books,2023-03-23,46.8,2,93.6
1410,CUST_034,T-Shirt,Clothing,2023-11-23,21.31,2,42.62
1411,CUST_059,Python Programming Book,Books,2023-07-20,41.58,3,124.74
1412,CUST_082,T-Shirt,Clothing,2023-08-08,29.65,3,88.95
1413,CUST_025,MacBook Pro,Electronics,2023-07-23,1129.96,3,3389.88
1414,CUST_031,T-Shirt,Clothing,2023-10-06,20.51,1,20.51
1415,CUST_068,Yoga Mat,Sports,2023-03-29,32.96,1,32.96
1416,CUST_095,Face Cream,Beauty,2023-05-20,21.68,1,21.68
1417,CUST_042,Coffee Maker,Home & Kitchen,2023-12-24,100.05,2,200.1
1418,CUST_079,Face Cream,Beauty,2023-04-18,17.92,1,17.92
1419,CUST_062,AirPods,Electronics,2023-10-24,150.37,3,451.11
1420,CUST_034,MacBook Pro,Electronics,2023-07-17,1552.96,2,3105.92
1421,CUST_051,Blender,Home & Kitchen,2023-02-13,48.34,2,96.68
1422,CUST_032,Blender,Home & Kitchen,2023-01-03,59.05,2,118.1
1423,CUST_067,iPhone 14,Electronics,2023-11-28,901.58,3,2704.74
1424,CUST_066,Face Cream,Beauty,2023-01-04,21.71,3,65.13
1425,CUST_052,AirPods,Electronics,2023-05-14,196.0,1,196.0
1426,CUST_009,AirPods,Electronics,2023-08-07,172.14,1,172.14
1427,CUST_004,AirPods,Electronics,2023-06-01,175.99,3,527.97
1428,CUST_040,Blender,Home & Kitchen,2023-06-25,45.33,3,135.99
1429,CUST_089,T-Shirt,Clothing,2023-10-23,28.44,2,56.88
1430,CUST_027,iPhone 14,Electronics,2023-09-19,824.35,1,824.35
1431,CUST_002,T-Shirt,Clothing,2023-09-06,23.28,2,46.56
1432,CUST_043,Coffee Maker,Home & Kitchen,2023-01-22,82.57,3,247.71
1433,CUST_058,Jeans,Clothing,2023-08-04,71.68,3,215.04
1434,CUST_041,Jeans,Clothing,2023-11-09,62.62,1,62.62
1435,CUST_074,Yoga Mat,Sports,2023-12-19,30.81,2,61.62
1436,CUST_045,AirPods,Electronics,2023-02-04,181.31,1,181.31
1437,CUST_071,Python Programming Book,Books,2023-04-27,42.1,2,84.2
1438,CUST_034,Python Programming Book,Books,2023-03-08,35.72,3,107.16
1439,CUST_071,Blender,Home & Kitchen,2023-03-07,42.48,1,42.48
1440,CUST_020,MacBook Pro,Electronics,2023-08-14,1328.06,1,1328.06
1441,CUST_039,Blender,Home & Kitchen,2023-05-25,46.07,1,46.07
1442,CUST_070,MacBook Pro,Electronics,2023-06-15,1366.76,2,2733.52
1443,CUST_079,iPhone 14,Electronics,2023-09-09,999.81,1,999.81
1444,CUST_049,iPhone 14,Electronics,2023-02-21,1122.7,2,2245.4
1445,CUST_005,Blender,Home & Kitchen,2023-10-01,41.62,2,83.24
1446,CUST_094,Face Cream,Beauty,2023-08-31,17.06,3,51.18
1447,CUST_048,MacBook Pro,Electronics,2023-10-27,1124.94,3,3374.82
1448,CUST_054,AirPods,Electronics,2023-12-24,207.14,2,414.28
1449,CUST_094,Jeans,Clothing,2023-06-18,58.45,3,175.35
1450,CUST_045,Python Programming Book,Books,2023-05-28,33.2,1,33.2
1451,CUST_058,Coffee Maker,Home & Kitchen,2023-05-08,104.37,2,208.74
1452,CUST_059,Jeans,Clothing,2023-02-07,67.7,3,203.1
1453,CUST_053,Face Cream,Beauty,2023-08-12,20.57,3,61.71
1454,CUST_064,Blender,Home & Kitchen,2023-12-15,43.4,1,43.4
1455,CUST_039,AirPods,Electronics,2023-09-17,211.0,1,211.0
1456,CUST_097,Face Cream,Beauty,2023-12-24,21.79,3,65.37
1457,CUST_021,Blender,Home & Kitchen,2023-02-08,40.42,2,80.84
1458,CUST_036,MacBook Pro,Electronics,2023-04-21,1376.61,3,4129.83
1459,CUST_099,Coffee Maker,Home & Kitchen,2023-10-18,104.81,1,104.81
1460,CUST_084,AirPods,Electronics,2023-07-10,203.49,2,406.98
1461,CUST_064,Yoga Mat,Sports,2023-03-10,29.55,2,59.1
1462,CUST_061,MacBook Pro,Electronics,2023-01-10,1524.36,2,3048.72
1463,CUST_070,AirPods,Electronics,2023-06-26,191.64,2,383.28
1464,CUST_090,Jeans,Clothing,2023-07-08,64.78,1,64.78
1465,CUST_026,Jeans,Clothing,2023-03-13,64.0,2,128.0
1466,CUST_016,Jeans,Clothing,2023-09-14,68.86,3,206.58
1467,CUST_095,Python Programming Book,Books,2023-01-13,39.89,3,119.67
1468,CUST_066,Blender,Home & Kitchen,2023-06-04,44.88,2,89.76
1469,CUST_046,Python Programming Book,Books,2023-08-05,40.8,1,40.8
1470,CUST_064,Python Programming Book,Books,2023-01-21,42.09,3,126.27
1471,CUST_085,T-Shirt,Clothing,2023-09-05,26.05,2,52.1
1472,CUST_093,Face Cream,Beauty,2023-09-22,20.65,2,41.3
1473,CUST_080,T-Shirt,Clothing,2023-10-19,21.83,1,21.83
1474,CUST_086,Coffee Maker,Home & Kitchen,2023-11-23,102.24,1,102.24
1475,CUST_080,Blender,Home & Kitchen,2023-04-12,56.38,3,169.14
1476,CUST_097,Yoga Mat,Sports,2023-03-14,35.93,3,107.79
1477,CUST_077,AirPods,Electronics,2023-03-31,189.04,1,189.04
